Date,Close/Last,Volume,Open,High,Low
09/12/2022,$82.55,12554940,$82.60,$84.58,$80.60
09/09/2022,$80.87,15393380,$78.20,$81.04,$75.15
09/08/2022,$73.08,9241494,$66.36,$73.33,$65.50
09/07/2022,$68.25,8408351,$62.00,$68.77,$61.83
09/06/2022,$62.78,7478058,$65.56,$66.88,$62.60
09/02/2022,$65.26,6392835,$67.71,$68.14,$63.82
09/01/2022,$65.53,8046563,$65.55,$65.99,$61.91
08/31/2022,$66.80,6707941,$68.70,$70.38,$66.6581
08/30/2022,$67.03,8293471,$67.965,$69.45,$64.63
08/29/2022,$66.34,7944062,$65.51,$69.40,$65.46
08/26/2022,$66.74,9797324,$71.71,$71.7999,$65.3419
08/25/2022,$71.37,8563518,$71.84,$72.45,$68.52
08/24/2022,$71.48,6675538,$71.88,$74.32,$70.71
08/23/2022,$71.18,9598286,$71.95,$76.41,$70.60
08/22/2022,$71.47,9082357,$70.91,$74.94,$70.29
08/19/2022,$74.06,13727860,$76.00,$78.2513,$74.01
08/18/2022,$83.47,7923316,$86.33,$86.36,$81.42
08/17/2022,$85.44,10697920,$87.505,$88.64,$84.7704
08/16/2022,$90.39,17055020,$90.55,$95.50,$84.2397
08/15/2022,$91.97,11001930,$89.11,$93.6799,$88.59
08/12/2022,$90.49,13755200,$85.23,$92.48,$83.2899
08/11/2022,$84.00,23247260,$97.25,$98.70,$82.31
08/10/2022,$94.14,23818200,$89.98,$95.00,$88.00
08/09/2022,$87.68,17411400,$93.89,$93.89,$85.60
08/08/2022,$98.02,18878660,$97.84,$103.55,$93.8096
08/05/2022,$93.05,24865730,$86.58,$98.87,$86.52
08/04/2022,$88.90,54342800,$106.10,$116.30,$86.785
08/03/2022,$80.81,24784180,$69.05,$82.25,$67.61
08/02/2022,$67.23,12142090,$60.91,$69.59,$60.80
08/01/2022,$62.70,7361252,$61.19,$63.62,$59.42
07/29/2022,$62.96,9113752,$60.14,$64.2299,$59.77
07/28/2022,$62.25,13674810,$58.235,$62.95,$55.59
07/27/2022,$58.83,18230200,$54.87,$60.61,$53.12
07/26/2022,$52.93,26875840,$61.69,$62.89,$52.63
07/25/2022,$67.07,8797556,$68.93,$69.9797,$66.30
07/22/2022,$70.82,12013280,$76.20,$76.5719,$69.09
07/21/2022,$73.98,17301190,$71.00,$76.62,$70.28
07/20/2022,$75.27,34031960,$67.08,$79.00,$67.05
07/19/2022,$65.83,19210640,$60.86,$65.98,$57.78
07/18/2022,$58.67,21226160,$56.71,$63.38,$56.69
07/15/2022,$53.79,10714320,$54.35,$56.55,$51.93
07/14/2022,$53.42,9682070,$52.335,$54.71,$50.34
07/13/2022,$53.10,9439934,$51.68,$54.73,$50.4001
07/12/2022,$54.24,8466218,$53.70,$56.11,$52.62
07/11/2022,$53.88,10750820,$57.535,$58.43,$53.30
07/08/2022,$60.29,17950500,$55.61,$63.70,$54.51
07/07/2022,$57.46,12318520,$52.14,$57.65,$52.14
07/06/2022,$51.71,11881900,$54.17,$56.2741,$51.40
07/05/2022,$55.41,13113670,$48.125,$55.82,$45.95
07/01/2022,$49.04,8556521,$47.99,$50.1601,$47.52
06/30/2022,$47.02,12934360,$48.20,$48.40,$44.15
06/29/2022,$49.75,9776155,$50.50,$51.46,$48.59
06/28/2022,$51.18,10277180,$56.26,$57.25,$50.331
06/27/2022,$55.96,15201610,$59.56,$60.45,$55.02
06/24/2022,$62.71,24381360,$60.00,$64.09,$59.3256
06/23/2022,$58.88,15840690,$53.60,$59.62,$51.83
06/22/2022,$51.91,18947680,$53.87,$56.75,$51.565
06/21/2022,$57.49,16916240,$54.20,$60.75,$54.10
06/17/2022,$51.22,11771010,$50.12,$52.80,$49.28
06/16/2022,$51.05,13157740,$52.58,$54.4299,$50.08
06/15/2022,$55.01,16340090,$50.94,$56.66,$50.45
06/14/2022,$51.58,17430260,$52.50,$53.29,$48.81
06/13/2022,$52.01,28961420,$46.18,$54.30,$46.0001
06/10/2022,$58.71,11001120,$60.00,$61.629,$57.77
06/09/2022,$63.76,9349323,$69.08,$69.38,$63.12
06/08/2022,$69.20,6276638,$69.23,$72.98,$68.3001
06/07/2022,$69.57,8485074,$67.31,$69.97,$64.36
06/06/2022,$70.67,9352377,$70.76,$74.11,$68.43
06/03/2022,$66.69,10213580,$69.39,$70.50,$65.61
06/02/2022,$73.82,8643601,$67.80,$74.48,$67.28
06/01/2022,$68.63,14608490,$77.50,$77.80,$67.80
05/31/2022,$78.10,22623170,$80.00,$83.32,$75.60
05/27/2022,$75.32,14112790,$69.84,$77.18,$69.84
05/26/2022,$69.87,12000230,$63.97,$71.17,$62.30
05/25/2022,$67.17,11061970,$61.07,$68.50,$60.99
05/24/2022,$61.36,10714880,$64.56,$64.56,$59.12
05/23/2022,$66.10,12055670,$65.54,$68.65,$62.35
05/20/2022,$66.15,15166300,$69.37,$70.74,$62.05
05/19/2022,$67.42,15410060,$65.00,$70.99,$63.61
05/18/2022,$63.03,17422700,$67.69,$71.81,$61.94
05/17/2022,$70.00,15868010,$66.20,$70.50,$63.111
05/16/2022,$61.70,18685890,$68.06,$68.08,$60.51
05/13/2022,$67.87,38264810,$69.26,$74.25,$65.50
05/12/2022,$58.50,58789010,$48.54,$60.30,$40.83
05/11/2022,$53.72,67080210,$54.845,$61.28,$50.15
05/10/2022,$72.99,31780040,$87.00,$89.38,$70.19
05/09/2022,$83.51,16845410,$96.00,$96.43,$81.78
05/06/2022,$103.74,9026454,$112.50,$112.50,$100.25
05/05/2022,$114.25,7324390,$125.00,$125.64,$112.05
05/04/2022,$130.15,6492773,$124.00,$132.81,$116.20
05/03/2022,$123.56,5053170,$120.23,$129.40,$119.97
05/02/2022,$121.34,6229416,$113.07,$122.29,$111.80
04/29/2022,$112.71,5760916,$121.10,$129.09,$112.14
04/28/2022,$122.69,8070894,$123.69,$126.39,$113.32
04/27/2022,$122.55,4658455,$125.28,$130.71,$121.98
04/26/2022,$127.15,3717615,$135.31,$136.77,$126.515
04/25/2022,$135.14,4066524,$130.01,$137.35,$129.29
04/22/2022,$131.52,5162150,$137.29,$141.1999,$131.25
04/21/2022,$137.32,6252855,$151.97,$153.44,$135.31
04/20/2022,$147.13,3485996,$154.925,$154.96,$144.85
04/19/2022,$151.27,2915996,$146.02,$152.10,$144.45
04/18/2022,$145.16,4668692,$145.45,$149.50,$140.5303
04/14/2022,$147.29,4082228,$153.54,$154.00,$146.82
04/13/2022,$154.79,3740506,$149.03,$156.1599,$147.80
04/12/2022,$149.85,4654416,$158.07,$162.44,$149.41
04/11/2022,$153.87,4305772,$156.57,$157.555,$151.73
04/08/2022,$160.94,2950965,$165.21,$166.00,$160.1325
04/07/2022,$166.19,3093646,$166.71,$169.4152,$160.675
04/06/2022,$166.84,4675252,$172.83,$174.325,$165.01
04/05/2022,$177.17,5012770,$189.76,$191.325,$176.26
04/04/2022,$191.65,2495856,$187.34,$193.07,$186.16
04/01/2022,$186.96,2975933,$189.86,$191.87,$184.385
03/31/2022,$189.86,2999155,$197.25,$198.08,$189.56
03/30/2022,$196.70,3775930,$201.29,$206.33,$194.755
03/29/2022,$204.53,4811453,$198.95,$206.79,$194.05
03/28/2022,$201.41,6623976,$193.31,$203.27,$193.01
03/25/2022,$186.71,3598289,$192.00,$195.70,$182.7953
03/24/2022,$190.19,3536524,$185.26,$192.00,$179.50
03/23/2022,$183.11,2311942,$184.72,$189.55,$181.80
03/22/2022,$186.08,4086096,$180.498,$188.8142,$178.50
03/21/2022,$176.81,4214007,$181.80,$183.59,$171.70
03/18/2022,$185.94,4835706,$175.03,$186.69,$175.00
03/17/2022,$177.22,2975921,$170.73,$177.50,$168.00
03/16/2022,$172.53,5974284,$160.465,$173.065,$160.00
03/15/2022,$155.98,4245352,$152.90,$156.42,$150.12
03/14/2022,$153.19,4450007,$159.99,$161.70,$150.42
03/11/2022,$160.07,3660530,$175.35,$175.75,$160.00
03/10/2022,$172.97,2670643,$173.135,$174.49,$168.1001
03/09/2022,$178.97,4945198,$174.26,$181.45,$173.51
03/08/2022,$161.99,3840779,$160.10,$168.35,$156.53
03/07/2022,$161.14,4424038,$168.25,$172.9799,$160.23
03/04/2022,$165.75,5861262,$177.605,$178.664,$162.1603
03/03/2022,$178.03,3734379,$194.71,$194.92,$177.1501
03/02/2022,$194.50,3414149,$192.26,$196.1499,$189.51
03/01/2022,$196.17,7779188,$196.28,$205.88,$189.63
02/28/2022,$190.77,8036264,$172.50,$192.23,$172.09
02/25/2022,$176.83,6836807,$180.24,$182.0899,$170.4024
02/24/2022,$179.56,8133964,$159.08,$183.00,$155.92
02/23/2022,$172.74,3892472,$180.69,$183.34,$171.7743
02/22/2022,$176.76,4472786,$180.87,$185.75,$173.16
02/18/2022,$189.16,4502229,$191.08,$192.72,$180.5444
02/17/2022,$191.92,4740622,$202.10,$206.306,$188.93
02/16/2022,$207.96,3593552,$205.38,$214.02,$203.8335
02/15/2022,$208.95,3714304,$202.31,$209.31,$201.18
02/14/2022,$195.25,4528089,$193.4848,$203.5575,$193.4601
02/11/2022,$194.53,5054238,$205.80,$205.98,$191.02
02/10/2022,$204.77,4587434,$210.57,$217.49,$202.86
02/09/2022,$214.50,3811658,$210.18,$215.25,$207.61
02/08/2022,$208.73,4639061,$200.37,$209.2472,$196.75
02/07/2022,$205.74,6668315,$198.70,$211.1099,$198.20
02/04/2022,$194.44,4397868,$181.02,$197.00,$177.45
02/03/2022,$181.31,3417048,$182.261,$189.30,$179.00
02/02/2022,$187.37,3861718,$195.809,$197.00,$181.73
02/01/2022,$197.73,5159003,$197.97,$201.45,$188.62
01/31/2022,$190.15,4060455,$177.87,$192.00,$175.03
01/28/2022,$177.58,6475768,$169.10,$181.75,$162.20
01/27/2022,$170.20,5551899,$182.029,$182.75,$168.58
01/26/2022,$178.64,7566264,$193.6009,$198.0548,$177.00
01/25/2022,$185.63,6271264,$185.165,$193.12,$177.15
01/24/2022,$191.48,12999150,$173.18,$191.86,$162.51
01/21/2022,$191.97,13628290,$209.98,$210.19,$186.86
01/20/2022,$221.62,3691232,$222.30,$232.00,$220.8369
01/19/2022,$219.50,2976682,$224.245,$227.17,$218.8201
01/18/2022,$222.00,3491862,$226.82,$227.19,$219.6001
01/14/2022,$230.03,4325586,$226.62,$232.00,$222.30
01/13/2022,$228.23,3814065,$241.99,$242.87,$227.19
01/12/2022,$234.70,3937013,$242.11,$246.27,$234.42
01/11/2022,$237.23,5585589,$225.50,$238.00,$222.18
01/10/2022,$225.01,6800758,$224.43,$225.26,$214.64
01/07/2022,$232.33,3311993,$233.63,$238.48,$227.59
01/06/2022,$234.00,5236023,$233.19,$235.98,$224.8801
01/05/2022,$234.23,5196254,$247.715,$248.69,$232.86
01/04/2022,$250.15,3652562,$253.05,$258.8099,$244.14
01/03/2022,$251.05,3363202,$256.275,$257.03,$250.64
12/31/2021,$252.37,2360290,$255.81,$259.215,$251.52
12/30/2021,$256.79,2887587,$252.60,$260.00,$252.0411
12/29/2021,$252.60,3474312,$256.67,$263.01,$251.3652
12/28/2021,$261.33,4372818,$270.00,$270.98,$259.69
12/27/2021,$280.27,4458617,$270.26,$281.9899,$270.20
12/23/2021,$268.15,4106052,$256.555,$269.305,$253.50
12/22/2021,$254.55,3779126,$248.505,$254.79,$245.64
12/21/2021,$247.69,2776472,$244.15,$248.115,$239.59
12/20/2021,$238.05,3572210,$236.56,$239.37,$231.77
12/17/2021,$243.35,4420273,$240.00,$250.48,$236.00
12/16/2021,$247.17,3346623,$264.455,$268.26,$244.6301
12/15/2021,$258.30,4623492,$254.49,$261.1699,$242.26
12/14/2021,$255.86,3866603,$247.279,$260.50,$243.50
12/13/2021,$251.37,3410449,$252.14,$256.50,$244.80
12/10/2021,$255.76,5062115,$266.30,$269.19,$250.15
12/09/2021,$263.91,5394557,$284.97,$284.99,$258.921
12/08/2021,$287.48,2495937,$284.435,$290.00,$278.29
12/07/2021,$286.42,4648218,$277.645,$290.19,$274.9142
12/06/2021,$263.24,5366366,$253.125,$267.2294,$244.46
12/03/2021,$265.65,7271065,$286.00,$286.00,$258.16
12/02/2021,$284.71,4625052,$295.16,$305.32,$283.82
12/01/2021,$294.50,4278100,$318.60,$323.00,$293.70
11/30/2021,$315.00,7168355,$320.75,$331.70,$310.98
11/29/2021,$319.39,4159701,$312.223,$321.575,$306.75
11/26/2021,$303.19,2678688,$301.30,$307.92,$299.151
11/24/2021,$312.38,2759755,$309.38,$316.32,$305.88
11/23/2021,$317.20,3469582,$312.50,$319.70,$304.60
11/22/2021,$315.48,5013637,$333.33,$335.90,$310.67
11/19/2021,$332.55,3687652,$325.56,$339.41,$325.40
11/18/2021,$323.57,5408786,$343.00,$344.8399,$323.41
11/17/2021,$346.52,3772131,$342.025,$348.49,$338.18
11/16/2021,$342.12,4128078,$333.14,$347.40,$331.58
11/15/2021,$345.36,4465702,$345.10,$355.1999,$339.03
11/12/2021,$342.98,4469896,$339.25,$344.00,$332.56
11/11/2021,$336.39,4905822,$327.428,$342.4899,$327.0007
11/10/2021,$328.60,15168860,$327.22,$348.9799,$320.00
11/09/2021,$357.39,10153710,$367.39,$368.90,$345.06
11/08/2021,$353.92,8531091,$349.501,$363.17,$345.56
11/05/2021,$337.05,3527615,$345.23,$345.23,$333.442
11/04/2021,$344.45,5893705,$340.74,$345.85,$333.88
11/03/2021,$344.38,4809761,$335.26,$344.47,$328.31
11/02/2021,$336.34,6104746,$336.33,$345.25,$332.14
11/01/2021,$330.99,6255938,$324.772,$338.43,$323.90
10/29/2021,$319.42,3766383,$319.317,$326.50,$316.14
10/28/2021,$319.13,5952310,$319.81,$327.72,$311.00
10/27/2021,$311.67,5253293,$309.33,$320.28,$306.50
10/26/2021,$319.49,7635766,$328.15,$328.48,$315.5101
10/25/2021,$325.54,8444881,$306.76,$327.00,$305.11
10/22/2021,$300.84,5437345,$302.00,$306.00,$293.62
10/21/2021,$300.01,8289150,$311.96,$317.18,$298.00
10/20/2021,$314.71,10315290,$306.66,$317.37,$303.96
10/19/2021,$305.63,14785680,$300.00,$307.85,$294.1101
10/18/2021,$293.34,11801120,$275.74,$296.98,$271.50
10/15/2021,$280.61,9517534,$266.60,$281.72,$266.53
10/14/2021,$260.00,6307081,$250.90,$262.95,$249.10
10/13/2021,$246.78,2886897,$246.50,$249.73,$244.56
10/12/2021,$249.33,3971908,$254.26,$256.3721,$246.08
10/11/2021,$256.50,4945286,$249.57,$263.19,$248.485
10/08/2021,$248.14,2873719,$253.525,$256.18,$246.90
10/07/2021,$251.59,3213151,$248.00,$253.00,$245.651
10/06/2021,$250.38,5747679,$242.40,$252.14,$242.20
10/05/2021,$240.09,2994406,$231.35,$240.09,$230.785
10/04/2021,$229.31,2591132,$231.49,$233.10,$224.51
10/01/2021,$231.15,3457269,$232.887,$235.76,$226.929
09/30/2021,$227.48,2522537,$227.00,$229.99,$225.28
09/29/2021,$225.28,2547285,$231.00,$233.77,$225.04
09/28/2021,$229.84,3231210,$229.68,$232.5126,$227.52
09/27/2021,$232.24,3234810,$231.88,$233.399,$227.35
09/24/2021,$231.82,3699987,$231.00,$235.31,$229.1701
09/23/2021,$237.50,3151330,$244.57,$245.80,$237.07
09/22/2021,$241.85,1660175,$239.91,$243.20,$237.76
09/21/2021,$238.46,2174748,$237.01,$240.26,$234.26
09/20/2021,$236.53,4192592,$234.45,$237.36,$231.15
09/17/2021,$245.19,2947971,$243.125,$245.63,$238.75
09/16/2021,$243.21,2596793,$247.38,$247.46,$239.61
09/15/2021,$247.07,2148260,$244.00,$249.47,$242.05
09/14/2021,$243.00,2748872,$247.25,$248.7899,$241.272
09/13/2021,$242.84,4021434,$246.51,$251.88,$239.60
09/10/2021,$248.32,3191273,$257.31,$258.87,$247.40
09/09/2021,$256.42,3074527,$260.30,$263.81,$255.70
09/08/2021,$258.20,4507574,$257.00,$262.95,$253.88
09/07/2021,$266.81,5173032,$277.00,$278.87,$262.6001
09/03/2021,$278.44,4438250,$272.00,$280.61,$270.03
09/02/2021,$268.18,3736924,$272.54,$275.66,$266.00
09/01/2021,$265.90,4789631,$260.3127,$272.10,$258.6301
08/31/2021,$259.00,2493804,$260.017,$263.40,$257.18
08/30/2021,$262.66,2687570,$256.3482,$263.3369,$256.2501
08/27/2021,$259.12,3201369,$249.39,$259.67,$248.0863
08/26/2021,$248.54,3038888,$253.21,$255.20,$248.50
08/25/2021,$256.77,2675110,$257.00,$262.11,$256.00
08/24/2021,$259.28,3982757,$256.99,$260.2499,$253.20
08/23/2021,$256.00,5705279,$263.666,$266.50,$255.00
08/20/2021,$257.32,4031097,$252.00,$260.62,$251.42
08/19/2021,$248.24,3247230,$240.60,$249.77,$239.1916
08/18/2021,$244.39,2564969,$249.00,$254.40,$243.76
08/17/2021,$250.80,3101977,$253.14,$260.74,$246.23
08/16/2021,$256.83,3241136,$265.26,$265.43,$253.6018
08/13/2021,$261.25,4472802,$262.82,$266.50,$259.97
08/12/2021,$256.50,8266747,$266.39,$267.75,$255.20
08/11/2021,$278.40,13998310,$282.338,$294.00,$274.3501
08/10/2021,$269.67,7723436,$280.67,$281.50,$264.25
08/09/2021,$280.47,8892383,$267.85,$282.43,$267.50
08/06/2021,$258.26,5579943,$255.50,$263.90,$250.23
08/05/2021,$255.50,6017849,$239.76,$258.31,$237.59
08/04/2021,$244.36,3684694,$231.06,$245.4683,$229.85
08/03/2021,$230.18,2850545,$233.87,$235.6899,$226.91
08/02/2021,$235.40,2151346,$237.28,$240.3765,$233.80
07/30/2021,$236.58,2041063,$233.28,$238.07,$231.8956
07/29/2021,$235.78,2453058,$241.77,$245.1599,$235.33
07/28/2021,$241.75,2065223,$240.30,$242.8657,$238.03
07/27/2021,$235.08,5636360,$243.00,$243.21,$229.12
07/26/2021,$245.45,7615718,$240.084,$249.80,$237.88
07/23/2021,$224.92,1574726,$226.22,$227.3465,$222.73
07/22/2021,$226.08,2551694,$232.00,$232.32,$224.50
07/21/2021,$230.87,3677370,$231.698,$237.15,$229.19
07/20/2021,$224.96,3104775,$216.71,$226.89,$213.23
07/19/2021,$220.61,3149313,$216.92,$221.89,$213.22
07/16/2021,$225.01,3373060,$227.20,$231.30,$220.6645
07/15/2021,$224.63,3635910,$229.94,$234.47,$220.37
07/14/2021,$229.94,4808426,$244.90,$247.45,$229.16
07/13/2021,$243.31,3307965,$245.51,$249.15,$242.9303
07/12/2021,$247.67,2222085,$254.00,$254.89,$246.83
07/09/2021,$253.88,4457367,$245.00,$256.99,$244.21
07/08/2021,$244.29,4349961,$239.00,$246.60,$233.61
07/07/2021,$251.97,4804431,$238.9608,$252.99,$232.3362
07/06/2021,$235.41,2212615,$243.00,$243.00,$234.0201
07/02/2021,$240.72,2328028,$242.00,$246.8004,$238.88
07/01/2021,$241.44,3627357,$251.09,$255.15,$240.53
06/30/2021,$253.30,4143487,$248.30,$254.67,$247.00
06/29/2021,$254.90,7867552,$250.20,$261.15,$250.01
06/28/2021,$246.69,7449035,$227.64,$248.06,$226.13
06/25/2021,$224.54,2506957,$226.97,$227.82,$223.22
06/24/2021,$229.93,2857722,$228.46,$230.04,$226.665
06/23/2021,$226.01,3394664,$225.54,$230.5231,$224.5001
06/22/2021,$222.47,6206112,$216.25,$223.15,$210.77
06/21/2021,$222.60,4687569,$223.14,$224.99,$218.7672
06/18/2021,$229.29,3265165,$226.92,$232.69,$226.50
06/17/2021,$230.66,2589611,$226.88,$233.23,$226.35
06/16/2021,$228.05,2874844,$231.40,$234.68,$226.28
06/15/2021,$232.21,3007899,$236.227,$237.6699,$230.96
06/14/2021,$239.10,6151688,$231.265,$239.76,$229.76
06/11/2021,$223.92,2383458,$223.50,$225.74,$221.96
06/10/2021,$221.85,3955294,$226.22,$229.7856,$221.47
06/09/2021,$224.32,6865914,$222.795,$229.789,$217.40
06/08/2021,$220.66,6015772,$227.16,$229.329,$217.40
06/07/2021,$231.45,2658314,$229.918,$232.56,$226.50
06/04/2021,$228.79,3775123,$229.994,$233.36,$227.50
06/03/2021,$233.66,3091112,$241.39,$241.50,$233.5001
06/02/2021,$240.48,3383753,$242.796,$243.90,$238.71
06/01/2021,$238.93,3962697,$238.51,$244.7094,$238.10
05/28/2021,$236.54,5091479,$243.57,$244.63,$236.54
05/27/2021,$247.09,5083274,$245.21,$247.24,$240.32
05/26/2021,$241.52,6602815,$247.50,$249.39,$239.3727
05/25/2021,$242.41,11827820,$230.00,$243.99,$228.00
05/24/2021,$225.30,10185620,$227.28,$231.00,$224.04
05/21/2021,$224.35,7554937,$235.97,$238.97,$223.90
05/20/2021,$233.40,10386890,$236.10,$238.80,$226.2601
05/19/2021,$224.80,16765950,$212.926,$229.00,$208.00
05/18/2021,$239.00,7852101,$238.83,$252.165,$238.50
05/17/2021,$248.24,8751013,$250.00,$250.25,$238.25
05/14/2021,$258.37,11751750,$280.37,$280.64,$256.351
05/13/2021,$265.10,11226840,$276.46,$285.00,$252.26
05/12/2021,$283.61,7214195,$299.543,$306.98,$280.79
05/11/2021,$303.00,7456019,$281.05,$303.32,$276.51
05/10/2021,$293.45,10268640,$266.40,$297.50,$259.37
05/07/2021,$263.70,4243741,$261.1519,$267.072,$258.3801
05/06/2021,$256.76,8342002,$271.15,$272.14,$250.51
05/05/2021,$273.00,5074631,$284.952,$289.15,$269.00
05/04/2021,$280.66,5707704,$292.062,$292.19,$275.61
05/03/2021,$294.21,3333846,$304.00,$305.03,$293.94
04/30/2021,$297.64,3997384,$293.00,$302.7399,$291.00
04/29/2021,$294.77,2845798,$298.449,$300.00,$292.10
04/28/2021,$298.05,2746079,$301.01,$302.8999,$298.05
04/27/2021,$302.00,3901957,$306.70,$306.70,$299.50
04/26/2021,$304.54,6330230,$304.29,$306.10,$296.90
04/23/2021,$291.60,9891146,$282.75,$303.00,$282.07
04/22/2021,$293.45,14991940,$305.7595,$313.50,$287.2033
04/21/2021,$311.92,10103900,$312.52,$327.47,$302.10
04/20/2021,$320.82,18082260,$333.425,$334.83,$312.0201
04/19/2021,$333.00,11405560,$337.26,$341.01,$326.79
04/16/2021,$342.00,22654540,$327.50,$345.99,$321.03
04/15/2021,$322.75,39777860,$348.90,$349.20,$317.2701
04/14/2021,$328.28,81065750,$381.00,$429.54,$310.00
